ID,Mean_Salary
job_8ff7b8e48e2fbdc4,136244.36364531092
job_6ee69cff5ab032f4,137323.98709606973
job_c9dfb4fd5d2b621a,127447.65765320558
job_a54272583e06df0a,136510.3049655083
job_3b12927e0d26241f,126452.84894969879
job_eb0bf9a26b9cb731,138418.09907888283
job_872093057a5509a3,134023.92525963756
job_54251b56355aacf8,123720.87578611975
job_9faa757fefd9930d,122884.82101290915
job_0d4824f2966029b7,108510.42775512268
job_2f7d4dbac457205a,146274.21849857143
job_1440e078a39aefe2,144052.49530500738
job_e3d5027d18eb4aa0,100000.54212945813
job_f539fceb19bd9d7f,137727.45715312107
job_4f21e1cb3763e13b,139898.4876528523
job_e6d9bf9d4408858b,127056.24257410638
job_d12520544542d56c,121568.43212532178
job_3144fd0000ee634d,121054.6313942826
job_372e8de568e64771,117480.99318594811
job_f225d3f986697fe9,85207.16768524388
job_0f9cea4a85a8800b,140131.07495051489
job_ce814b4dd250bf5c,101073.55710503427
job_4c9ea6a0623d1a90,122970.05294494098
job_247dc6bac2959022,142308.1395103254
sj_533f896ee3b51642,107404.70702549911
job_a8cd9f2c595e1e9a,113374.34546172358
job_ec80ea64ad602d72,111802.08543130162
job_36a01522b8fde90b,71408.95698134373
job_3216e894f6492ccd,141249.63852661956
job_37c07d3921b080e5,122535.90938968913
job_f41a8d58637c7b81,132947.87579153205
job_c511d63108c659ed,67484.1338736325
job_115179fa5e38ecd4,134984.14388506184
job_03d4267e9ba2656c,136405.9855187905
job_5e466e2ceec91c3b,137218.42047466122
job_fad1dd7baa7519ef,124477.75157754868
job_aeb0684e43c73992,90616.11240430294
job_c822657bd9f29f4b,134502.48942477387
job_5e4a0a9e8f3d8724,132914.18954579884
job_b88cc47f6ce1f3bd,140702.66859439312
job_06a1f39c5d2f5e68,117689.92398996715
job_14094a366dce01c4,121169.57935128082
job_aba86e040c0f679c,103792.6686318138
job_b9201b3dbc2398ee,116842.55851525458
job_8c7421f502efddcb,147403.48659603443
job_f5b6ce251e7a873c,104852.45516904324
job_6b779dfe9106a65b,102205.91476208095
job_b49aeb00ae47cca5,140957.90768718094
job_fc035d379c7705a8,126608.94590973514
job_9fe44ec7b21d7bce,120374.65605283083
job_34e41e599bebd86e,139616.27709169796
job_2fbc41d537482d8f,107393.74737777546
job_638d2b29bf6956ef,136823.05516706457
job_2ad574bedf4fd6cc,139511.65164687578
job_55433a83d22535d6,135272.6345821832
job_ab89f2ed6a0a7f59,125588.26330133372
job_5412255c8c96327c,119395.63188853924
job_67831927328078a4,132174.5496785735
job_605910279ecdff23,118519.5569146752
job_3597585c3d530a2f,103159.56351025161
job_4e1876d824e4aca6,136221.29866095586
job_161445de97787630,141814.65570239682
job_834aa0c41941daff,140041.93386857124
job_b345db2140e947dc,121095.32315376081
sj_218f45f1f029549f,151391.07154097973
job_49efddc759804ec5,118577.86400356822
job_7df1f121858b185f,138378.69918220444
job_ab3fb5f1f3e12f91,136639.2242087642
job_e9c76532a436a207,104383.60036655088
job_e0e903ba82a4e42d,143718.59420850943
job_7abd575fe03b9c95,138446.5315583029
job_98129803cf7573b1,105005.79223946707
job_c573b935d8e8d5c0,105665.70332047067
job_775487b3e30de40b,141483.54979572835
job_17f2e4a6a7aca84c,114129.57785291516
job_23a40fa60aa4005e,134424.00275125378
job_148255afd36b9cca,117910.893934132
job_410398f6c452f191,118415.64033505897
job_3eacaa884e1c6d61,136380.517020387
job_e3192dbc544762fe,108514.17806697689
job_676f66abefa6247b,112357.5815034145
job_71696338b63db7ce,139045.02496702666
job_6100af6f57387b52,99940.4645824618
job_f2eba9f18f3dd2f9,122103.15347931668
job_e3cbca8b44474b06,130438.90629752672
job_431687c7a4d9b927,118711.49133025328
job_dd5631059bd744b5,123910.60214208947
job_70b8224d62a8db58,126647.18417061445
job_0d64914638f266cd,134509.66977745635
job_baec4356d3a96aef,121402.71838778048
job_d6c465a361d70dd9,135196.57254819345
job_af4d77d55eacb887,114492.24497077319
job_634b65fabff301d3,139659.8703615797
job_a85fccd579c4f85a,132473.43958299176
job_38be3c509f455282,98727.22385338877
job_84b0aac813c6bbbe,141608.16613363635
job_f93780dc8c09f21d,132764.47489698033
job_d8dfed341dc8a401,106981.73155001747
job_a063be46c7b6f529,119114.00799563073
job_5fea4dbf17e2abd7,121915.96059651431
job_5489320032919af2,101049.81190212019
job_226913aacd60d70f,130906.53733975775
job_dfbb44c02053bd5d,106749.11691291138
job_f17f601d2e4a18a3,126269.19637800149
job_b3b68acc8ba88c31,140040.81142898527
job_ba29065897fc3134,143954.05177691835
job_163611e14f696aeb,116202.22694701617
job_f6432194f27ba80f,133907.82506856116
job_1a822ea36d51fc96,127201.55967633624
job_53d391da56bce880,126662.30060188835
job_420acc10f1f63e9d,149377.60654549574
job_422c10fa99b4864e,106877.07570818556
job_2d2f127082c2aa91,140559.11682025192
job_b0039c8b51218806,108037.54758542325
job_911045d65dce29fb,120251.15952080121
job_c1a7083f7f5efccd,167023.68183072313
job_722afa32c0a2eb5c,121488.86587945092
job_5f85930ba04eb580,132471.7500759086
job_270dbfdb1aeec1cb,107356.88320904152
job_60ccc5035a32999a,142086.92705295276
job_8b457c656b38e817,99457.41022887766
job_90a34a836c8a4a9e,129649.72101330159
job_5af9102c1bac5577,143240.85986735031
job_d8018f7de97d9aa2,145883.56768666796
job_de491fa948745994,112806.5250832318
job_523d65f86f090326,143849.17173180793
job_1825c20dbc67f77e,134890.9882538304
job_83f25db0b62a8c04,135494.5338106748
job_0592c2593b518f4f,135881.94087677938
job_8f00520b1bc19f12,128077.78869678605
job_9c76a78b8ee0cffe,147001.78829549375
job_41e6ac2c7c7f019c,103751.45172056164
job_f011330f36c524c9,134762.99483231176
job_235843d9135304ad,125976.14365867247
job_47bf7f3846824d25,134069.21637136338
job_24f4778802b15a44,128889.89723842482
job_f3515ad826692a0f,127960.3875655425
job_286d7e57bc6e8da0,125391.60218010216
job_a1d8ec5955e91f5d,129614.87347541266
job_3c792d397ec7024f,137851.42127347342
job_0697da3f963bb5fd,132275.9865876814
job_79e9debc169aaf9a,125706.52170786141
job_50152ed71810c54a,139763.4493190343
job_866f16033ddb452a,139616.56337399065
job_4dda61f23038f889,142524.67377791298
job_171cf70a525677ad,131162.777956947
job_9d83a2af40634a21,101007.3137459856
job_64375292fa895567,116308.96310475239
job_2de978d489b3b9b0,106315.51761484002
job_79cfc1bb99a4a45c,142574.4625375172
job_e7680fe98fec1f2e,137564.3761603103
job_2980aad702f7d619,138078.6156517028
job_c7155b0324df669a,123547.6159657265
job_1200ebc7c02bc566,141858.65714662004
job_eed051aaae9072af,143602.84798043186
job_bba23de1d0166845,133648.62374263827
sj_2bfb2edeed535ad9,111230.11756537191
job_8f7475c12d9a454c,140649.24351015515
job_c266bbae3f231bba,119060.49237795308
job_53aacce0808aaa14,122449.95618509717
job_a5465be6f4e36587,123677.84986143956
job_08c4d209b1c8362a,118530.74190919311
job_912940ca4ab33f43,136680.88550544716
job_77d3a0ea513b714c,133820.98752942286
job_41d7935b20f877df,110525.82359184667
job_003c80999593f9a6,111418.65055468075
job_2e0334de37ec25df,148945.4075771695
job_369e300cb98b96a7,113927.19938372792
job_ec017d07fd3164a2,135943.66756070813
job_20088311c65bbbd8,133406.69398503163
job_e2f0506a63654538,124283.235042393
job_f0ebb44ae0a1a8f2,148229.9341059312
job_c819facd141be6ce,109199.04515646977
job_630fe206d99c97dd,131349.31099294193
job_10fdb9cdfcd1a3ff,128828.54634665108
job_a4a9d4eb7fdd5d3e,120442.89701050088
job_505bf4bbd0f4066a,111893.95256621002
job_b4be129abfd02dc8,140098.15546745376
job_578570a3ab9ec1dc,103225.59621342274
job_6b2a1d04d5827e24,112127.99140064597
sj_1d5d30f6ad18576c,104892.3603662911
job_8b1f5daafdb1f599,115507.57783016918
job_cb1a3ea4923fe60e,121361.33761311622
job_be97d13ca999bd29,129391.20638865184
job_5a1497015784d5ad,123759.26463288648
job_6fc98a1d8862f57e,117963.82097831677
job_26d61e236f0891c6,117700.72553656608
job_ac22641aa3148d84,137240.71025869926
job_a8f1a0702d9faf69,99264.39796120249
job_0f70475478fa95fc,140077.58868324535
job_99490e61eebb84ea,135041.2760262261
job_9dce875db1fe6166,137957.15416592098
job_4858766f7fefafd6,136563.3638108109
job_a256425dc9f72dda,136685.09784945415
job_108dd8a72229f6d6,139182.29219645468
job_11fd138bcfdeffa4,123767.73328877184
job_b32f123e5fcf866a,130299.22203281385
job_9a9fccd226487c29,124332.56039811522
job_e4c5b9913875f05f,148148.73041040066
job_90c9c5e219f0eb6b,116624.02589220605
job_268138a665475889,111452.42479677199
job_dc25f93e7aa3b1b3,141738.43481317104
job_cbc13bfc7aeabf4c,98184.04566482687
job_3f9d6842fd832fcd,135530.7326083923
job_5d4feaab0a1e60e7,141472.75950142916
job_dc688afee504afe6,123298.3652092565
job_2d5d83a736c7102a,117642.32205642888
job_a946fa914c7ad43d,121634.09253418667
job_134b1425156fbff2,121712.93064044003
job_84cd6ea9e103126d,141298.9697807512
job_2ac045b051e7f72b,139787.9179305795
job_445464fcda3049bf,145916.14320862212
job_2ed7f8638f333970,122021.96779295668
job_1664066a23889095,146996.0967308124
job_2476338ca52c156b,137925.63865041
job_343a290d56091641,141294.8959017159
job_33acbf7d5d918b43,121138.46810285847
sj_cc3ebce6d1348a99,150849.20917365153
job_2f93505991092c98,144331.53885438383
job_7f47f76237d439f8,136251.98159806366
job_1b5a1eca6effe435,132546.2611602521
job_a496b415fd0c349a,141955.15413706633
job_8e366a66b44fc302,142298.63113432826
job_0932491e916c6da4,138412.72569037692
job_bcb6f617c9c88c42,135361.8781097843
job_d6c9230654a53bdf,96116.18329217736
job_d8000c6bdfc4e7dd,126693.87182015851
job_87cff98485d0a3dd,123242.17838376935
sj_302f5d2470913202,137492.53789424413
job_60fae9b3e87d705b,135053.706422007
job_69cb79dfae383369,121593.04427035461
job_9ac8ddf7dfc3ab06,138658.6754565924
job_8cef37f218b3f0ca,146245.77433784696
job_e9b1efb0f0f8a0be,137316.00037420332
job_789e55ceeabc3a9d,144819.9022156339
job_48587c6fee4e6e59,126400.62748341101
job_2648195cd52ef253,143514.52264498646
job_4ac6225d35827690,129896.06471374846
job_8667f068ad334bd7,147608.75770588522
job_685684dd48e7f06d,118567.56382557555
job_3510d68ef1c6f67a,115724.60428849739
job_00f7d11fd37fd7f7,137290.37069512164
job_456d28a50bc66b01,125191.63564893733
job_b01a42edce8f7350,107414.4078665667
job_77e2fc258729e27e,105830.41752409819
job_c181ab27fb6c398a,127286.13666643972
job_bd56bd211c5d157e,104411.47737070714
job_1cbeb4e07817dce2,143240.45438578335
job_3e7293c357ea536b,131013.36174004796
job_118d074b50945892,113315.90985048583
job_240cd9b5954e37da,121133.81227420003
job_b617e5193dd1fb72,131144.69345570164
job_e39500858af68b3c,115543.56401978122
job_e8f0d41e86136422,133995.5583637805
job_fd0c6f42f3c692ed,142690.61246011034
job_c113b41192acb920,143389.95558595925
job_e6c83e4abeb756ba,104378.15907049683
job_136f43795dcb3a51,143449.45488843886
job_ba4f3770d7eb1d11,68540.14979497509
job_ad35af422481873c,120503.4964361148
job_a4ea94b663350177,129626.61854913303
job_800ad7e769ad759d,141226.79639312054
job_4c1f42e4da172177,108096.79884108977
job_fbc5162c78b95deb,106580.44873155002
job_e8b2933c38da5fc7,131267.37112541977
sj_ecf57a3652940ea1,104065.02933194702
job_583cc6c41a50800a,110131.31844233582
job_f4ce2b7e82d11eb1,122237.26382586008
job_524379a9bcadb55b,121048.3654846987
job_9558f48091cf78c5,114250.45086234927
job_dc82f28807ca2430,144980.27206156612
job_3d0d48c40b1ec59e,133156.89307589416
job_3a2d7fda0cc2add7,126313.94156377405
job_669f2b829b0c8a4b,134358.0533104354
job_be128fb8e423d620,124605.84270763004
job_8cc38d998738cdef,134213.6049367313
job_00751cdf8e22b7e0,107979.04327800072
job_1abed611fa1c7998,98108.03718486191
job_df70ec096ff88910,136796.76974204142
job_f634dde03b297c63,132205.69882211293
job_01d4021d37e26e85,136710.76513622893
job_0a9da455761b2d91,135251.52328565114
job_00f4a04902f9dbb3,140287.03378857262
job_e4f1f5dddeba3a0a,123838.10005951882
job_a6d18ed56a8be6f0,115444.02653422847
job_f690318c0202447d,103353.68698535278
job_7c33b7e57f48c0c4,139064.97332884325
job_245275eb8dacd603,90236.3955956283
job_60a846d71c222841,128661.0113984482
job_904cbe37ed5dba06,147103.5551161018
job_f9dfe2e56699f37f,116666.99425879456
job_199f894beac405d6,140773.88157184547
job_8119c18a755ccce1,116110.62664071209
job_93deade7f867fbd0,136906.46923651677
job_27eab3845c7e7144,145501.99969174442
sj_9638acb8a2b4263d,99231.79839564161
job_63febfc2d0988936,130897.97834322578
job_1e654dcd073619cb,117873.05322820977
job_e2bbd7a6c7d8695d,117960.63312819981
job_07adfdee88153da0,132649.48663232112
job_5ae22a53ce0fd801,120318.00323046598
job_29a954ed0ca0804e,140776.00635231673
job_ae40592745d8e5dc,138391.635330564
job_b9f00ceb44474db9,122697.57941731426
job_3f0fdecbb693b534,135493.88973255863
job_8b873e94ecc7e449,149927.12722340788
job_21085e2c1c7f96bf,128511.70024641205
job_af3d52a5e0de5e24,125106.40272318835
job_968d07ab6e10e903,103083.24328805503
job_2b0bcbd43a453edd,126336.48996949679
job_ffb707fd533df417,108899.01635921517
job_17794e892d830463,104361.26499179428
job_bc907381ef09fe02,141095.5023472102
job_656c361c2dd652c5,136070.96251005036
sj_951ed1fd24446417,119397.94213885584
job_8e07581a5f879afa,122121.01763586508
job_00b93e43aa8c65d2,63846.58479715721
job_fd21f4307930caff,141373.97543618354
job_0c99052704ae072f,143642.73777025263
job_91c42948ce88a225,116539.03030454833
job_73dd71fb112ed126,96579.63743382454
job_8865b81bc3b000cd,125354.79865926721
job_8bae0aa8e3cd860a,102021.33090056686
job_b2646e236c5857d2,134496.31291067143
sj_3e71f70a41144e4b,98296.16297243226
job_6b830f196151f54e,70315.19634949557
job_c3a4a183b86b2d59,115006.01818998044
job_ba111548ce306433,136131.144863348
job_3da79af083019bb5,132388.72840163717
job_b4b2ca3d67c81631,135843.62826044165
job_a27fecd4047fb0a6,134040.79490488535
job_3a23cdc9ae36a2ae,127850.66784929576
job_e4771c85171f535f,133328.74281127477
job_1b294f7b0a21326c,140499.58479419022
job_ada618af75e39743,142990.47961981222
job_abb67163333bbc48,125894.1167279337
job_45d5efc86041ee3c,129893.36522845413
job_019803fb9affac2f,137634.49463885283
job_f1abb46e77d66372,122269.22775289626
job_f9d9cb2a49580aab,149478.11621437545
job_67c1c227844309b5,144257.22965906863
job_e7d5a1b5d62d5cf5,132572.60183589783
job_0a3545c6ce2a2a9a,124753.55571701317
job_16d9acc84017e98e,123431.6737273281
job_fb44183070ec64d0,148578.68645556952
job_d8483349ec2950b1,131019.12874820801
job_c7bdf04e7b7bd148,122374.98249292455
job_71fedc7786c2dffc,108154.63426495553
job_4def72a9b9168796,98778.72759601175
job_1bc9cd765eba380b,110299.63210673258
job_caad8706fa37cb33,131993.4773471336
job_6e643e371d9095f7,114725.21257685228
sj_272705d2e33cb341,106743.96865838513
job_2e5f00709b3dd2a6,139146.8295080767
job_1a31ee08e6b2a87a,137885.56173581234
job_cfc2dc60004e4c70,142988.46291994414
job_09d261daf5fad5a8,136538.79032314854
job_f90a427cefcaea46,137845.91942604247
job_4258b11085a29c74,148358.44942736317
job_90aa7b3498a39641,117702.34009395688
job_876794db1cf49375,118826.8458737906
job_94a40c1b197cfe99,137869.1870069409
job_0cfdc9bbb89d2f89,124530.75970067739
job_ac45e0f47849fd49,132766.54975225055
job_c28e3d7dc794bb85,137058.35450488736
job_1a5fbf23e2ffac22,136623.96889723532
job_6d1702b8f8fc28ff,119327.30367774988
job_2b33916f494e426b,90916.67591930598
job_7ef961147cc84c9c,120774.45511529226
job_5246af4196bd86c6,130349.0521951229
job_5479e8e9a6b1edfb,133923.02291730075
job_8b77e5a03653bcef,117918.01103801155
job_e94b63f716e469d5,131270.15764380433
job_ebd9f3a835a53ea6,102299.11277884652
job_7b9f8350327b48bb,140132.83137147682
job_c4e877980f463962,127407.25084201385
job_27e1224a7aee1ca6,132430.1683654554
job_07d5f2e1fb860598,107875.26178872946
job_7a37da6c7ed8fc15,102597.12712466257
job_e1ec43ec8c5ddcb1,97810.89742897646
job_c408ba0337272ad2,128364.79014587292
job_65ef7b235bb73e14,139221.51963312057
job_ffe0927258681e41,104113.75624467418
job_963dc3da82c9a963,121204.4433615939
job_e44cfdf8fa4568fa,126559.53766041355
job_11a242afc281ecb2,133953.41134272347
job_795eadcc93fd8955,133989.83810496077
job_df8ebb487688ca42,138892.87649366472
job_bf49c06b904da3b3,132157.21243754675
job_b2f2244e756803c8,135929.80384926795
job_d8b756614d01fc9d,118268.30819189249
job_14b3b11fc195b7c2,133238.7917533169
job_f416c34e402446a6,124634.25839541093
job_dda05b177aa6ee4a,136110.21784216881
job_e383d9ef0bb957df,145606.59074679244
job_4b2fc7187171c092,136377.8080929237
job_3d0747024b9b8ce3,122407.83019765648
job_8826b5ec8c26dff8,144019.46017672704
job_3fb13e894b99362b,123786.62685634958
job_66ecc2d16afed06e,105199.18199025036
job_ff87669f9b7c16cc,108947.68552493941
job_e2f6bd657aa085e1,84519.17906506758
job_1dbaba103659e0db,104289.6103690475
job_a7fadda4b5611dcd,87703.7055944794
job_271ddd3eaa1a98ed,109781.41159692442
job_57f2b245cd5fe65f,100953.15442210587
job_5e73b995ef545843,119949.90050074877
job_4f4a8fc36f9c601e,121385.80537458301
job_91222c9da30c2b7f,107250.99426562966
job_4a0c3a311609e9c2,128119.47728199497
job_5c53c88203fe7a17,121024.40619755449
job_2e98aa3382386cc9,127427.90725442876
job_82e468933525c974,133385.3186508189
job_634a36674d218df7,106956.7538001469
job_1fd9da008d67dc70,144700.3244574634
job_649f0d12515402f8,137082.30534724344
job_7faf3c03d478db1f,124617.53343694628
job_c9f6f92bc45d451c,119140.40702674117
job_b79645d45e05e634,93557.03066816885
job_8187197ee241d16c,123417.53869162698
job_1dc987faf7a71ba8,139686.2782075223
job_9b9ba0414aafc6cf,128565.11215360533
job_8acd9e81651896bf,123719.16040624442
job_bf22cd964d84dda5,117658.2482336994
job_871032dd10d7021e,140260.83651135943
job_6411dd70e7488ca1,148125.60114976825
job_a44d0434e06b81d2,139257.0506902964
job_094ed7e0f1967e37,118448.95104379971
job_c181b6833158bc05,134725.11935201855
job_754a71eac55425ae,136685.34046331476
job_4bd34c764829e856,109940.2445309232
job_22e4df89b19c3d14,125692.83474388595
job_b9f42a12e59c2c38,139021.8783800181
job_b138b3dfd2cc5c7f,131183.54584137397
job_4293adc0f9f5c38e,101768.62365958982
job_64f2817f470c5283,123055.90891471856
job_e1cf783a2ef119ea,108762.99815248308
job_bb1dfae1d3650673,135442.72969082193
job_b49685228de80894,141125.92862129794
job_90fdeeba5877830e,133877.30204713214
job_6e27ab04b009d873,131249.97131166543
job_20deaea1678c080e,141832.23474828343
job_4b3679ae1967ca62,135726.81469959274
job_012930efef76328e,106801.95272119329
job_c4b9fb96d8aa27f5,127910.43837207822
job_dfe727e0c8801868,142599.27448189608
sj_cc5ce3b7be83ee47,133790.31420427194
job_ce57cd40271b3a01,141733.09892350255
job_396cac855de7566e,119431.1206730346
job_ac34748c3c4920cd,138475.29792621342
sj_f08eb0790ae2ef82,142297.36683687544
job_7a9f2f4b287e96dd,120284.55957174089
job_556c619cfd57c79c,123382.61575204847
job_109c6032ffbb1de5,124764.1291230875
job_fe56a85bbdea9cc6,79506.53473548435
job_9751cf1e55b63e7f,91940.04596098172
job_4f0dd5726cf5dfba,126092.1381144394
job_1e2357864dac1804,135477.99594528083
job_22022ad5be7f93f1,128411.2893455023
job_6719c8e42a768ee8,134636.48286766338
job_a8aa820347f07591,121102.71873963371
job_d34a827d4aac348c,145193.05102416448
job_926491cb41bbc487,105757.21520110118
job_53b12c058ca541b0,123452.14573851533
job_07a9335f115f75d9,145513.64583030803
job_93f6b2f742e0dbdc,119861.90836243592
job_bc2dcf0cdb394346,136402.37154500926
job_18e576bae74c8f5e,109137.36414177273
job_2ab1be2c36ed1cb7,129040.8147795215
job_b972a0333a88f386,97353.79379629443
job_1444737a626e297f,133353.85533403873
job_147102ef66b70bcc,146144.36857905373
job_dbc114db98d9b42e,140234.25621927145
job_e98bdc83714d851e,98624.34390464658
job_44085ea15a1aaf58,147774.66838156985
job_643c8fdc571c9a86,119726.89073855348
job_684d97c1c995d126,136730.10130470898
job_4a6f58046f34cb5c,139456.87505469524
job_c23c914ddfec59a1,73749.26150938109
job_8e3bde0077cb70ea,99631.90187925732
job_f23a2c860cf7602d,119462.87449848259
job_7fd1dc602481b374,115497.86699859925
job_9f504c0f6abf4265,106643.49752447064
sj_050ab129cd856ef6,129241.35615420276
job_5fd33f775b77772e,108943.01448513233
job_9081efb80293331e,133658.68982249816
job_581a9240abfd1895,134755.9802150675
job_aced94b76c2427bc,123825.59979120479
job_85ed976c58bfaf2f,135417.07286740866
job_cee5546945a74376,106474.44809904051
job_6cc9f5983da820e6,127171.25996202788
job_6b48e89cf4bb1b71,140390.839385328
job_e957a1b8de1d952f,144697.8017074975
job_b98dd8aaf820802f,110401.07059449347
job_8d33a328cb1bb9c7,129223.70550811195
job_63b78d2e1713f8a5,126260.11350512507
job_a7cc0c245a46120f,116364.36104089342
job_1a5b738628f048b5,147717.61415554886
job_b294dbe23d15aa1f,140584.4329190128
job_f45744fdc75b4c79,123348.57321758333
job_2d6acd6da328a6bd,137925.9071362813
job_1ac58020e1f973c5,99598.37930165112
job_3a3706bc9385e779,105948.6981023814
job_cfedef9815eea026,137214.20591725322
job_4db4251626ad1fcb,138845.78163635137
job_73c237269840e0e8,135462.0892060339
job_8326315b1beaa31d,132282.53253638966
job_d370c5bdbf18c4a5,142229.0944662133
job_5152d725d2b3b65e,144545.44870435956
job_30f364fab27f83bd,89379.98620097106
job_0b47d7e8b7c65797,137537.19968186755
job_636bb73c34d24bde,132975.49138877157
job_41c6f596086481a2,118793.96608019885
sj_f60299405c3eaa76,103222.85978652144
job_9d7a45361d51f22e,80475.20368567159
job_51ae99ddc3c1fd9d,125258.11230607516
job_a2bfd36a614f567a,139181.4810830271
job_48e0af75e8bba36b,121972.80619075705
job_4e69075be4363032,121150.42325442095
job_df991fd27f94e37c,151698.27078267926
job_577b7a3dc03e8128,139687.08389925316
job_6fd01dd9095ddaa5,126254.07789562632
sj_56f8c533a1599b07,132403.65789708827
job_8a25018a14f85340,117907.5110262172
job_bb47ec5eafb81632,130259.50437864684
job_6be8b5723a8a8270,136048.57944791636
job_6f0e345a963db6df,117338.47517877039
job_377864eac94f5a3d,102553.57829852658
job_dc9bba344896c96c,140865.97380579033
job_19449f1d439a7fbc,143030.1163081184
job_3de83d09bcd2333f,118328.82459778636
job_159dba47f9c51bcf,136711.18198381318
job_37a794f00320f808,134280.91480179143
job_c45a3a2fe8fdcd85,131624.46292191447
job_15fe45106641a629,134759.22021095094
job_ad511b5d41e467ee,145460.62456533647
job_8d246382a8d0c1f7,143199.53097025683
job_2735b5aa3dd4afb2,129410.93432438723
job_7c0932a087229651,125044.04180793135
job_cdf57e2d1864639e,138365.8731067034
job_ea68f13063dffa39,118766.53539203698
job_247494704ccb5b91,122220.43039019327
job_db28510baa36ecf2,100071.47057149414
job_692ab55a6a23c884,132347.75105056787
job_a3d1c9be72a9910b,103126.61191865665
job_f38d2661449f04a0,120560.393501227
job_a441f0c6f8d8477f,118050.88052804008
job_c5dd39b62456468e,105799.16944336407
job_17913123d79785a9,105079.03038631563
job_59eb6a5bf8ef0ca7,130153.85939084581
sj_4828157ce68508d6,135126.6766022342
job_6e27964f43412751,113856.3184531021
job_b26e1388001463c6,116420.34441348267
job_a7982ce5e0de0fb8,140134.134131493
job_eaa023d84f61baa1,132082.55685733812
job_28480183ab76fbd8,137606.03020932493
job_cb06d507a3b15f4b,136098.10210068035
job_ae6d214d76ceb791,139475.1219345566
job_18cc6566ae111644,122009.00491935323
job_3e9b5e72578d0f52,142493.74039767828
job_eee97213bde35f1b,105385.68584047673
job_ba4627c545a688d0,110029.43897003504
job_7ee5bd2e5b166487,139820.3657289567
job_d5e62dbed6f4f04c,136740.94474131562
job_c6fd953e9caecfae,123528.54279690732
job_4e41a47b763034ef,149348.9072025757
job_aa525bda37b9a9ff,135967.42747375174
job_fa93dd37a2adb344,144943.38769370285
job_aeabd2cd33c25e10,139664.58059315913
job_3559040b0fce2362,104101.91284698638
job_78936f171e41c79f,125800.83605861732
job_98e397e0a86e23d4,126190.27269876849
job_5d76f4dcf6f90ddf,128970.4105865043
job_8c8f4f59e57622dd,110447.573449064
job_9e20328448cc6710,125144.79930107901
job_abe29f919d0d0ef6,98100.52842901013
job_500231e7bfb63fce,147620.82474640367
job_bfa7937fbea2ffdf,141112.3642326459
job_e00c87a70fc97f9a,139130.19744194922
job_93d0076a6e7cbf71,124462.82141087312
job_683e2818fcc32f9b,110639.24132476877
job_58492974ac7941a2,85486.1741340211
job_c69033ac854415ec,108491.18834157652
job_0f0755c57f55d4e3,119009.6733004359
job_9ecff3bcaedcfb2d,107015.33018331822
job_884bf6299bdc3790,130913.85763211669
job_d43e283c379a89d7,100875.79107399694
job_18c93f18be267fbf,139672.1269348797
job_3ef72496905ec708,105341.46199058634
job_639a7ed90cd23eba,148459.77831842273
job_415d4ba9c5d51bc2,128578.11764620672
job_38b490b0df00f124,140732.037523308
job_6ed4c44ae52c5afc,134612.44939611427
job_7427e75c4cc88647,142019.9362777006
job_61f8372b20f88122,137167.17443712897
job_9aa89a0c1219c187,111262.5726919024
job_a8886a412e0d8e24,108649.22960513938
job_886c43839900de94,143986.3112382005
job_36a3b359465ee70c,140670.37406831514
job_e8a568cb59319762,134685.29587690154
job_ec2eae99b7857aba,103863.47418123126
job_d4bd2c79b7056f4c,114249.90603723726
job_a09a8ddc5f76da6a,129127.27612179228
job_bf88e7549ed5f4f3,129727.05441427384
job_77bb31166a55db92,120278.0803421453
job_acf6ed411f8a7b82,147549.16790411057
job_690288e6b395c30f,139974.88769697334
job_09f95c4d1e47a806,140185.14255656858
job_80a4c1fceb6d3e5b,133285.7121395275
job_f4ae1407abf66e11,106847.64666655147
job_821f7a40528a8f5f,133357.7230012469
job_f5ffb388de71c336,146674.88498004433
job_5564deeb7425012b,144498.88529995538
job_8549b6d8d2535b82,128199.654159284
job_b3b1f7d09531cbe2,118256.99997076232
job_356fdc191b622bd8,114449.33152077388
job_8600523109b72171,148966.5153676424
job_8d8bb5c47046f99c,126185.29243268062
job_413b5c0f06d02b14,109197.023749609
job_b5a99ddc3b1ea2cd,120440.88241009203
job_6abc429e982d234a,111454.16570585205
job_f9aa576e27c44b07,120205.51995527101
job_9b0a8ae8569f9b1e,85365.28859327771
job_04d15c8d05a81979,101383.60889357916
job_9061f806f95841b3,106450.16393421475
job_87e1a62bf2ef5f6f,117165.60331530549
job_11302946cbec6400,122793.36621603704
job_d1ad190f85250fb0,127642.2769487602
job_d726cd7d6fa34a34,133228.71104531985
job_3c2b63eae6a33f6f,121847.14544537818
job_f704b6925f5b4484,142484.86221944337
job_21687d6a80a6dd1c,115480.7164503136
job_87d9749cd17bfd7f,114989.57982477707
job_fcca92f72398be34,143919.71981821553
job_4d6b0e1ebf4d0b25,131996.6721675975
job_6d20428f4d267852,122901.87941236349
job_c9988181fcdd0280,140688.3437911268
job_595fc204bebf194d,125034.39381044636
job_d87c754825f316c8,139405.46356528846
job_4b7b2e0838889d5b,142816.10253223998
job_2eb45010f00f7bc1,131233.59685466814
job_1c50c1f6bd1ec889,84255.5352055851
job_f5b2bcc1dd378533,131149.3359610194
job_e7dad709d113b341,114528.19436987795
job_887c31a24d7167b6,143484.89324360387
